"V1","V2","V3","V4","V5"
0.00187617260787993,0.00292112955321725,0.00391772777493318,0.00495049539159949,0.00593471986271374
0.00199401794620528,0.00297324139156965,0.00391009517671119,0.00497512587550221,0.00589972392298927
0.00191938579747918,0.00297914600384694,0.00404040404562232,0.00497017892835825,0.00580297630302784
0.00203045686817297,0.0029411766035544,0.00405679513742259,0.00488758640178289,0.00555473819375486
0.00208768267495262,0.00300601202950673,0.00404040411109979,0.00478527652054266,0.00625651899399968
0.00203873598393116,0.00291828797274133,0.00374531846156448,0.00470809889209736,0.00597015404155746
0.00195694716242785,0.00296150049929586,0.00402819740863705,0.00478470093457935,0.00607568912056492
0.00192492781520693,0.00294985251015427,0.00386100386206583,0.00500019353379089,0.00593471822457645
0.00198807157057656,0.0029013539651867,0.00312012945696784,0.00493103646133397,0.00579710405160697
0.0020263424518799,0.0029880478247168,0.00384250403086702,0.00500500576820221,0.00570342425500592
0.00185528756957329,0.00315457413259102,0.00396825603098647,0.00494561996101281,0.00598205405741726
0.00191204588910172,0.00288739172353499,0.00386101332493307,0.00484500502375134,0.00600008128836528
0.00197433366239027,0.00303030303030303,0.00419727286289895,0.00498009038003433,0.00578733336819946
0.00156494523354498,0.00289017343273674,0.0038948393504853,0.00486382013315955,0.00601874164407117
0.00198412698422144,0.00284095816997304,0.00393313667857603,0.00493096648617857,0.00630252113164951
0.00197628458498026,0.00290697674420179,0.0038722195770806,0.00494071379788241,0.00564014523210256
0.00199800199800254,0.0029041628770136,0.003984064862466,0.00405027990130175,0.00597639391962677
0.00192492781520694,0.00293255131997251,0.004004004004004,0.00501505238701893,0.00585367126246386
0.00196656833845979,0.00283018868305662,0.00391772773476489,0.00473496123720679,0.0060606100680515
0.00190114068442787,0.00303030303036022,0.00391006854036546,0.00480319548364208,0.00503442828737987
0.0019455252918289,0.00298804780892596,0.00392927309078918,0.0046904374057442,0.00594060054096279
0.00199800199800659,0.00283553875237566,0.00409862178387796,0.00474384188174785,0.00583099541543065
0.0020263424519095,0.00306435142284879,0.00379146985218493,0.00501070849845763,0.00605449614818645
0.00204290091932234,0.00306435139642571,0.00401203612819974,0.00477099236644152,0.00589976468377321
0.0020120724346095,0.00297619047619184,0.00394088692931752,0.00500500577729588,0.00607306713434318
0.00208768267223383,0.00295857988173251,0.00407331975567735,0.00506586559482606,0.00610020413281479
0.00192678227360308,0.00297619047619743,0.00382409194312503,0.00490677134445535,0.00581959268927919
0.00196078431397278,0.0029239766082696,0.00402414598433612,0.00492611133982047,0.00590133839165458
0.0019175455417254,0.00303030303152194,0.00396039603960396,0.00510204118985422,0.0060301558945292
0.00192678227388,0.00299401197606934,0.00388726947392854,0.0049850571533291,0.00537325620357661
0.0019782393669634,0.00297029703182783,0.00375767014501509,0.00492126014588075,0.00627615062761506
0.00195694716242663,0.00292397984364249,0.00402010050253787,0.0049309664737847,0.00572521497273739
0.001845018450795,0.00293542431631831,0.00394477369411098,0.00488758895237879,0.00588836634351182
0.00200200200200201,0.00298804784616052,0.00387221684890323,0.00489832164255881,0.00592260033036239
0.00189753320683263,0.00297324135231932,0.0039177331013961,0.00484496135032847,0.00538632226924982
0.00199004975124379,0.00295857988183888,0.00406091587800479,0.00501002004008016,0.00571489776879737
0.00201816347144965,0.00303643724696356,0.00408580505390229,0.00484496688755709,0.00582558829070471
0.00185013876461206,0.00287356322502188,0.00400801642461418,0.00462112650652976,0.00583698172303124
0.00204081632653061,0.00300300300300302,0.00407747220445353,0.00485909836561498,0.00600625475288564
0.00198216055509075,0.0030060120240481,0.00401203624002008,0.00493583415597236,0.00595829195630586
0.00201005025125628,0.00297914597893446,0.00398009950248756,0.00505050977804732,0.00584795567587003
0.00194931773880121,0.00301204819277109,0.00398010343532544,0.00494071803608532,0.00587148505697921
0.00198807157062799,0.00297324083532296,0.00412371146532834,0.00507660616280504,0.00594657879034586
0.00190839694677077,0.00301204819473095,0.00394091185132971,0.00508647329804603,0.00597037361222768
0.00195312500000002,0.00295566511337215,0.0039408867109868,0.00483091787439613,0.00570342515639014
0.00196270853778979,0.00290416273818386,0.00410677618627666,0.00479846460523503,0.00603015405546158
0.00200803212851544,0.00290135402643237,0.0040080306967948,0.00484966061067056,0.00598802395209581
0.00190294957183635,0.00297914597815293,0.00357462019915569,0.00487340352260291,0.00566156429270857
0.00198216055500496,0.00297914597815293,0.00411099704331143,0.00489715964740451,0.00591717921553071
0.00191938579654531,0.0030769230769577,0.00387221684414327,0.00504032941821679,0.00583657594819986
0.00196463654269272,0.00296442687759504,0.00396039605084789,0.00499500689068421,0.00580295474511046
0.00190114068441067,0.0030181086519927,0.00372439478588067,0.00498007977891711,0.0054622034325015
0.00205549845837616,0.00304878048780488,0.00386847282359691,0.00488758559779333,0.00570884887955696
0.001953125000013,0.00313152400875422,0.00406091370558376,0.00505066937390746,0.00600002573966312
0.00194741966893874,0.00293829579208177,0.0039564796876802,0.00492126038368948,0.00592301454218579
0.00185185186841092,0.0028653295131677,0.00377718068844545,0.00503018108750984,0.00530999774731128
0.00202429149797571,0.00295275676819935,0.00399215356436934,0.00474847679999839,0.0059464822475927
0.00194174757281555,0.00282485875706355,0.00383509150826477,0.00483091787442424,0.0058599472532846
0.0020263424518745,0.00296150049358444,0.00401203610895521,0.00496524790511868,0.00587084484389667
0.00202020202020216,0.00306435139310218,0.00393700790354614,0.00503644704384153,0.00576695122013686
0.0019379844961241,0.00297029702992841,0.0042060989057547,0.00506072874499785,0.006076643730931
0.00194174757281555,0.00275735294690421,0.00392156862745098,0.00482646031934889,0.0060940081253042
0.00207900207900208,0.00293829583092367,0.00403632723159308,0.0051072815622748,0.00588240247254676
0.00200000000000001,0.00301507537689025,0.00406091582565879,0.00422745054704814,0.00547543367679215
0.00200803212851407,0.00283555382685448,0.00382775119621277,0.00485908700422845,0.00579196302360615
0.00196463654224036,0.00216763870101627,0.00392542232721073,0.00515995884013206,0.00594046566698904
0.00196463654224213,0.00292112950720185,0.00394904459859178,0.00482625483479543,0.00589917345708985
0.002,0.00299700300475022,0.00403225806718227,0.0050712521090617,0.00608519269776876
0.00193423597678918,0.0029211295736541,0.00389870840909872,0.00507833022919042,0.00594649434664451
0.00200000000047349,0.00307062436029149,0.00394088850432007,0.00459982048973068,0.00600000040508663
0.00199004975355086,0.00290135396518375,0.00397219476910388,0.00487329490248551,0.00591252522534693
0.00199203187252074,0.00288461538978581,0.00389483942607677,0.00481363794435734,0.00579806655978544
