"V1","V2","V3","V4","V5"
0.404000533025411,1.38708045707352,0.036697247706422,0.246396424617194,0.257099765135394
0.764396410754792,1.46653955883398,0.225106332546699,1.15133924162767,2.06801906826898
0.172534519654088,0.699284724714956,0.100756850321075,1.68678473330079,0.235776631256331
1.09700082330948,0.32061349113543,1.0164405224796,0.375996927578673,0.622319172567928
0.750708995889348,0.761718384988701,1.51826695485143,0.185185185185185,0.831120044150869
0.338811057351783,0.983252972835339,0.289739230394482,0.364694409682551,1.27611236134816
0.223621310764482,0.577638510431514,1.41142425040362,0.938150135066606,0.450779652100621
0.777239910794901,1.01121982064384,0.852506755690906,0.692639817788986,0.39259024017615
1.25071450690439,0.247162856188457,2.15190624658592,0.237462588157071,0.913653829436186
0.25828350709902,0.395522301087682,0.0735005596733771,1.15898291280268,0.0607521670390835
0.224734570548725,1.16140716100283,0.270323606198837,0.752977667014136,1.04272848781456
0.032879923906868,0.815130463183163,0.95475055443295,1.75905816144697,0.323626398350534
0.382556128573983,0.876697201245316,1.81015524136819,1.30825922970176,0.894620360353664
1.06213526651557,0.588591111407225,0.496085495379039,0.017849015087767,1.12291861693016
0.778100138355187,0.0725784137843349,0.0727224051944461,0.513296826027521,2.31983957328705
0.0283098467594312,0.917227597479486,1.11505185195519,1.06919957904868,2.62145511538891
0.867658316518321,1.30147640011076,0.935289781833488,0.314975807612646,0.937576203349577
0.429633361969283,0.924103659838566,0.364334576481726,2.03656436752662,0.112858175020545
1.23337642388096,0.20718547721563,0.00638315724011104,0.572551655094381,1.56799701305607
0.0938298876746025,0.692440465257561,0.276904614016424,0.416705812471993,0.144788112969437
1.11760761890343,0.780123256290395,0.384990321618645,0.034465338620004,0.29298950731229
0.988317715091048,0.52916487124935,0.274738425897552,0.765566246312167,1.77501797981333
0.0501761754432704,1.00521425847116,0.0479684114361176,1.00955467497696,0.85952138477368
0.616566063804674,1.7200062964124,1.44456475986571,1.21680206414394,0.193832660131941
0.419914680038528,1.19785071430565,0.861515435806363,0.361264477200334,0.611997666503713
0.519800842711565,0.221048910796506,0.568109992177073,2.43877181887878,0.386734029727297
1.11809491996763,1.38588003551466,0.647830365801616,0.478687893858506,2.24063067283058
0.452739360860406,0.902684697400377,1.6539232613403,0.190574515581758,0.134647574046402
0.911541803728844,0.158274235525087,0.058497012556657,0.627406077933656,0.437114848431021
1.2491110735596,0.126793882720913,0.13758159302467,1.47960624873655,0.136520588431836
0.915241810398914,1.12982743418898,0.490800757558281,0.645789606947709,0.292240590316663
0.657483386998667,0.674362525094446,0.142857142857143,1.59879442427232,2.13822268329755
0.319839815811346,0.197575038375172,0.61370025644511,0.742434332048296,0.0341791548850677
0.203199552344902,0.0287707776839322,0.261922147936837,2.33603705564023,0.91315558500605
0.229682361040851,0.817830950828635,1.73663630618635,0.096147946457637,1.33766156431997
0.378580403419717,0.147050860620386,0.237939588625359,0.780439048916122,0.642640693209583
1.11823448530122,0.448237178510495,0.616466759175462,0.0119161542061676,0.0531206805914475
0.939002175185972,0.195831330680153,0.0151395325187051,1.42784678511295,0.148597546069856
1.05808208882808,0.768267148950822,0.614560772647901,1.14930723754204,0.157894736842105
0.573239028738579,0.396242004117535,0.370377444332526,0.981979384888821,1.3033707677864
0.881056053258339,0.127485462688658,0.646575825687352,0.876317310786203,1.52328914353152
0.66714617869999,0.17370710061218,0.507143014265329,0.658001138733751,1.14814863701595
0.150980112019177,0.560553205215588,0.338960146170226,0.580441990954131,0.387699997157317
0.479452021781003,0.35368594791985,1.22080406125793,0.163837714745677,1.89780022936385
1.04156528087555,0.137729474419972,0.05113585234923,0.745426584252423,0.354296438104575
0.00889048806641468,0.274680918908075,0.771183401736687,1.93572949001139,0.991477452286561
0.299543299509033,0.256271851813023,1.49710449043351,0.297436028599817,0.65919677310434
0.483286144788531,0.583818688220423,0.672873064193299,0.763534909359355,1.71651295559896
0.087841876066601,0.285297752077884,0.117049725006317,0.00756837705886267,1.22728972229525
0.0133333333333333,1.07341528059999,1.03840215192322,2.1771872803392,0.0406285953070748
0.586605781878286,0.325030944276053,0.776515882517986,0.0537862609286788,0.399456991230824
0.57589036508328,0.116714857937215,0.310387663833038,1.56966423247363,0.474594098752037
0.172099554352906,0.955873210235893,0.222224051602176,1.02227401801123,0.104268772976986
0.816574931572549,0.930820558769668,1.91932971221331,0.418673178314995,0.282398176898153
0.205314944639655,1.35463106543214,1.5900027888458,0.341281406604522,1.14517655699291
0.198070359773062,0.769176109156321,1.8953221214693,0.659043949411392,0.251491407422901
0.177529586963892,0.66713809877386,0.322552347486807,0.0680362067938203,0.278030340303097
0.38612947066425,0.381101672860438,1.38302374228103,0.284707942410023,0.442607187966558
0.638947741953085,0.646554502353857,1.22964538076472,0.89754728752674,0.248791320909976
0.266209789760257,0.205299311372675,0.0155873654990925,2.01307277542283,1.51215264280525
0.336264712133348,0.39549361476645,0.598046186571508,2.07435727043371,1.12581934863193
0.517019269918276,0.606627682896203,1.01136132390202,2.03392386272594,1.44458281487639
0.555528201019417,0.736987512368044,1.59009448531957,1.01595011677292,2.68846373342372
0.28756431003927,0.599270251484022,1.91276688372527,0.904089371008719,0.65070735981985
0.445425601157051,0.54673768575529,0.490038708815241,0.0270298738859796,0.258325237457626
0.354163867048927,0.608916714189846,1.10139102266777,1.50722058119951,0.104015493425184
1.21154468961979,0.218403565034535,1.33346814029534,0.499755871010806,2.12750878969797
0.774527446338488,0.551211396435361,0.154668246306147,0.501560799258466,0.191641183185048
1.35606817474078,0.354585196358693,0.584956287012152,1.16474413531095,0.101689583819842
0.935580942305101,0.697811829597414,1.00879404782339,0.232974694466215,0.145511390337496
0.124476310919555,0.716213494801973,0.779292605293606,0.585302166924371,0.51648103139513
0.0944971303359781,0.303797649673728,0.13613607684016,0.71826572830522,0.757794932145761
0.388369129119036,1.12002300201777,1.46048474197495,1.00058985701697,0.834456095741648
0.230805501276795,0.544682407181889,0.00757575757575757,1.79728884733889,0.315325719602517
0.637067283971183,0.684590034052321,0.394482289927775,0.445333133162872,0.113863134900113
0.940829371061208,0.1875,1.66598409975503,0.299458988971402,1.24610033188116
0.812401510531316,0.392689337960546,0.146597654006598,0.489130795427093,3.1322748416292
0.987665879111844,1.32842686300186,0.190099605605784,1.29581201764439,1.16900477450228
0.661018400415824,0.62936983258746,1.02199940759787,0.66593532682017,1.81680421294435
0.672684081587553,0.391138550753913,0.48232121018004,0.446301312155285,0.0210526315789474
0.696899943818434,0.583601541458764,0.277663030377638,0.0121328122308413,0.142606328691406
0.653758946078651,0.854703490977485,0.892340817347491,0.0640465016105448,1.3674508958138
0.0832548247852416,1.55614711020072,2.290009320286,0.494649802669636,0.101191327031038
0.265609797443899,0.0967741935483871,0.921900562992171,2.90449563141023,0.15118811865896
0.0525368664725178,0.0416364637511975,0.912319536251864,0.309493483347344,2.48164100500493
1.06285326801268,0.179884741998647,2.00427590396834,0.731894300979818,1.12609282307725
1.03892107072611,0.108513029178845,1.49365216257137,0.602483631668587,0.0806986300078395
0.637266725335886,1.06010586713559,0.705080032484583,2.4158959578544,1.72670417144073
0.680600236975231,0.174706121259081,0.709799799423597,1.66864966135434,0.440396733936424
0.739154551579347,1.08734823479245,0.290983354419197,1.22857554782601,1.07023305856942
0.754662987534898,1.00190226695274,0.44651506913728,0.209891053683857,0.658173867748045
0.306841395270711,0.314378018908087,0.83257512756522,0.431195002296248,0.12
0.830207856480446,0.338747190535318,0.497050381353067,1.0925828194523,2.25265489538774
0.509658109091222,0.228715216827505,0.845353080295587,0.0957214655820702,0.550952593971813
0.967817028242811,0.413824506354742,0.0280213008978512,1.17229979929506,2.07062390600964
0.731449227152368,0.994045434575854,0.615939413447918,0.562441038329008,1.33984265211762
0.986245132748047,0.847885853883847,0.964285316148959,0.843006460097831,1.30400337633537
0.403373135108534,0.312497708874444,1.49862996332308,0.700762014906582,0.920213437535928
0.185242364127584,1.71645757067987,1.45240860524119,0.811124447979936,1.26105760151507
0.378056659252603,1.50696320413015,0.659109192443548,0.273377592806656,0.428569678467457
0.806331635971863,0.731824120766326,1.0488670379752,0.231485206685026,0.604257360250554
0.778590196702487,0.624476639877246,0.470976737121105,0.0438078548797909,0.21746611691466
0.0601043699713076,0.0701726177069236,1.64129906471885,0.346299765429858,0.258936171695017
0.691858108489238,1.33182956236129,1.02834913018804,0.0181603436718361,0.881624068060622
0.103102610709008,1.15457870948282,0.447800262278261,1.75435487962267,1.09841603329674
0.12461676123867,1.07119513926905,1.75190875066026,0.496258573661837,2.72649205025373
0.295912984549622,1.06946592510702,1.56577459806218,1.01067639072626,1.87450597750612
0.0511040690877922,0.544443857614388,0.983596213455265,0.942080249044304,0.387313149388745
0.536822304239591,0.0568160201370044,0.133803106473244,1.05571079508479,0.958491573224254
0.0407191586340155,0.714384997475913,1.92256789077191,0.204584012971295,0.582523779383249
0.0395477487138729,0.0900328509287017,0.177652123231827,0.881464361952534,0.59980877078831
0.403416948670648,0.405638020585513,0.524995117828084,0.249627641481957,2.41033245595776
1.26697384539804,0.471059618487752,1.26486761426362,1.06122662643013,0.0909090909090909
0.823968411751815,0.719009962558668,0.0156580836726187,1.16552566573502,1.79576477501152
0.289361657669992,1.08190709061523,1.1991248305801,0.261175778626387,0.725803386761431
0.855850072624744,0.634615796154338,0.248129578090715,2.62895098173888,0.747673223837024
0.794753446025407,1.11359282956354,0.747775712133728,0.247198898064843,0.111387351086139
0.223851282260061,0.584009008351354,0.0206357322280074,0.0276733990235695,1.04366641323598
0.627067356179224,0.119881110817849,0.282839965463795,1.85319424554073,0.607372321518287
0.549857358758599,0.508242995332997,0.541174494166398,0.397699455976027,1.75545771995855
0.734660106600749,0.955369146142979,0.500734318186638,0.782705637350288,2.28775274830028
1.19157443380588,0.693062052449783,1.2220277942984,0.0423926763140379,2.27330035428344
0.780325594999007,0.399137605178824,1.0498918007345,2.09854856136363,0.978432275571608
0.0508349063978887,1.13069729552117,1.13018318732994,1.36522742990355,1.04497162647423
0.672642714071258,1.60768701650782,1.13291012360845,1.06797003560015,1.1771493472768
0.733568566397141,0.764389230780349,0.00944560203985942,0.795966091721685,0.737775057045018
0.0717262799242889,0.45221062290675,1.76401675915428,1.21972679453671,1.19610613278042
0.274224073374801,1.41380325853722,0.281799306337558,1.15465564348348,1.09155629993975
0.728561047633981,0.00631688205871575,0.233620114720836,1.56663353556979,1.30455165794456
0.925209964574034,1.31076083752775,1.05997012651775,1.73969426512443,0.123279998530747
0.675039088273442,0.367977269666812,0.682231005870992,0.160690744989246,0.370904470888699
0.593166080654383,0.0234375,1.50748300092333,0.210016194275704,0.183299297189916
1.00953161102537,1.31241259953436,0.849993881644768,0.472325670973985,1.3528529678687
0.773551942698894,0.742698738576446,1.18490365864477,1.20732702779246,1.86907103748231
0.853331523304126,0.312409316727902,1.19629522806676,0.371877002206257,0.536870330847141
0.153007898771224,0.861197839801694,0.19040881236153,0.617571430059111,0.838325098428414
0.498306157898133,0.611600330165253,1.25000723371651,0.0980392156862745,0.0340424291759294
0.200590452442096,0.709487089035822,0.495038545532016,0.197189318166914,1.13390037780286
0.182221291966878,0.259526477382734,2.1189684394248,1.0576112254358,1.81034416324538
0.285469644412898,1.16637374958438,1.3823798172688,1.43107931617085,1.4841667651179
0.537490445218929,0.911948705435289,1.97739231697879,1.51495964507076,0.639650784783794
1.27953027188737,0.41888120103081,0.108888830369901,1.2636650192688,1.48818002411554
0.760621780545851,0.422801771469383,0.263331763772614,0.247723319817153,0.0752121275109043
0.255171327902655,0.0818694213812053,0.372345360912794,0.64591105027615,1.13077158235467
